"","ID","Area","x","y","Perim.","Major","Minor","angle","Circ.","Feret","Slice","feret_x","feret_y","feret_angle","MinFeret","AR","round","solidity","germination","convex","feret_diff","debris"
"167",950,139,242.263,884.644,44.87,15.667,11.296,113.773,0.868,16.401,34,238,878,127.569,12,1.387,0.721,0.911,"0",152.57958287596,4.401,"0"
"168",951,204,788.284,968.485,56.042,21.782,11.924,3.07,0.816,21.587,34,778,972,13.392,12,1.827,0.547,0.934,"0",218.415417558887,9.587,"0"
"169",956,159,335.148,100.45,50.527,16.91,11.972,147.355,0.783,19.416,35,327,96,145.491,13,1.412,0.708,0.883,"0",180.067950169875,6.416,"0"
"170",957,165,298.058,109.088,48.284,17.813,11.794,146.084,0.889,18.439,35,292,102,130.601,12.969,1.51,0.662,0.914,"0",180.525164113786,5.47,"0"
"171",966,168,889.119,420.738,50.284,18.872,11.335,25.416,0.835,20.248,35,881,427,32.905,12.075,1.665,0.601,0.911,"0",184.412733260154,8.173,"0"
"172",991,107,821.341,150.285,38.627,12.6,10.812,89.061,0.901,13.601,36,820,157,72.897,11,1.165,0.858,0.903,"0",118.493909191584,2.601,"0"
"173",996,189,608.505,360.775,53.941,18.973,12.683,35.396,0.816,19.723,36,600,366,30.466,13.864,1.496,0.668,0.915,"0",206.55737704918,5.859,"0"
"174",997,195,267.397,449.751,55.598,21.637,11.475,128.6,0.793,23.022,36,260,440,124.38,12.021,1.886,0.53,0.89,"0",219.101123595506,11.001,"0"
"175",1001,156,311.891,535.269,48.87,16.25,12.223,60.702,0.821,18.028,36,307,542,56.31,12.969,1.329,0.752,0.915,"0",170.491803278689,5.059,"0"
"176",1004,149,870.272,663.399,45.556,16.193,11.716,97.765,0.902,17.205,36,865,656,125.538,11,1.382,0.723,0.964,"0",154.564315352697,6.205,"0"
"177",1011,117,668.697,932.876,42.042,13.222,11.267,123.246,0.832,15,36,664,926,126.87,12,1.174,0.852,0.883,"0",132.502831257078,3,"0"
"178",1012,122,656.787,976.279,42.042,12.982,11.966,57.106,0.867,14.422,36,650,980,33.69,12.737,1.085,0.922,0.891,"0",136.92480359147,1.685,"0"
"179",1013,189,636.421,20.881,51.941,16.818,14.309,126.354,0.88,18.358,37,630,14,119.358,15.495,1.175,0.851,0.902,"0",209.534368070953,2.863,"0"
"180",1018,192,317.062,85.807,53.113,19.328,12.648,117.42,0.855,20.248,37,312,77,122.905,13.864,1.528,0.654,0.904,"0",212.389380530973,6.384,"0"
"181",1023,142,15.014,163.176,43.698,14.939,12.103,129.746,0.934,15.652,37,12,156,116.565,12.728,1.234,0.81,0.91,"0",156.043956043956,2.924,"0"
"182",1028,212,383.995,316.024,57.012,20.299,13.297,117.116,0.82,20.616,37,379,307,112.834,14.311,1.527,0.655,0.893,"0",237.402015677492,6.305,"0"
"183",1030,157,227.207,321.666,49.113,16.761,11.927,98.273,0.818,18.439,37,226,312,102.529,12,1.405,0.712,0.885,"0",177.401129943503,6.439,"0"
"184",1032,219,636.564,342.208,59.355,21.069,13.234,114.981,0.781,21.954,37,631,333,120.069,14.113,1.592,0.628,0.903,"0",242.524916943522,7.841,"0"
"185",1033,146,452.89,410.048,46.042,15.805,11.762,108.191,0.865,17.464,37,448,403,113.629,12,1.344,0.744,0.91,"0",160.43956043956,5.464,"0"
"186",1041,127,202.579,670.217,42.87,15.816,10.224,126.386,0.868,17.029,37,197,664,130.236,11.314,1.547,0.646,0.901,"0",140.954495005549,5.715,"0"
"187",1043,150,739.36,710.34,47.213,17.529,10.896,121.126,0.846,19.105,37,733,703,132.879,11.649,1.609,0.622,0.932,"0",160.944206008584,7.456,"0"
"188",1048,172,765.64,823.622,50.184,18.828,11.631,133.689,0.858,19.209,37,758,818,141.34,12.021,1.619,0.618,0.903,"0",190.47619047619,7.188,"0"
"189",1050,103,432.073,12.801,38.385,14.932,8.783,167.048,0.878,15.652,38,425,10,153.435,9,1.7,0.588,0.932,"0",110.515021459227,6.652,"0"
"190",1051,171,141.348,27.05,60.527,17.937,12.138,168.792,0.587,20.248,38,131,24,159.775,12,1.478,0.677,0.864,"0",197.916666666667,8.248,"0"
"191",1055,100,426.97,146.84,38.87,14.539,8.757,160.679,0.832,15.232,38,420,144,156.801,9.391,1.66,0.602,0.897,"0",111.482720178372,5.841,"0"
"192",1059,100,485.33,260.54,36.87,14.007,9.09,122.178,0.924,14.765,38,482,254,118.301,9.8,1.541,0.649,0.905,"0",110.497237569061,4.965,"0"
"193",1063,101,514.233,378.837,38.042,14.267,9.014,115.023,0.877,15.264,38,511,372,121.608,9.839,1.583,0.632,0.902,"0",111.973392461197,5.425,"0"
"194",1066,102,936.971,452.382,37.213,14.611,8.889,163.996,0.926,15.232,38,930,449,156.801,9,1.644,0.608,0.936,"0",108.974358974359,6.232,"0"
"195",1075,115,471.709,599.187,41.113,15.5,9.447,52.938,0.855,16.125,38,468,606,60.255,9.899,1.641,0.609,0.902,"0",127.494456762749,6.226,"0"
"196",1079,102,441.863,692.716,37.456,14.06,9.237,119.042,0.914,14.765,38,439,686,118.301,9.839,1.522,0.657,0.911,"0",111.964873765093,4.926,"0"
"197",1082,115,48.187,718.274,41.456,15.799,9.268,121.298,0.841,16.643,38,44,711,122.735,10.286,1.705,0.587,0.898,"0",128.062360801782,6.357,"0"
"198",1086,104,765.471,771.538,38.042,14.204,9.322,120.535,0.903,14.765,38,762,765,118.301,10.119,1.524,0.656,0.912,"0",114.035087719298,4.646,"0"
"199",1090,112,434.804,811.938,40.284,14.579,9.781,30.505,0.867,15.62,38,429,817,39.806,10.607,1.491,0.671,0.889,"0",125.984251968504,5.013,"0"
"200",1091,117,83.226,823.184,39.799,14.69,10.141,101.033,0.928,15.232,38,81,816,113.199,10,1.449,0.69,0.947,"0",123.548046462513,5.232,"0"
"201",1096,116,448.638,979.284,41.456,15.722,9.394,110.442,0.848,16.155,38,445,972,111.801,10.119,1.674,0.597,0.899,"0",129.032258064516,6.036,"0"
"202",1097,110,264.055,13.145,39.799,14.955,9.365,153.448,0.873,16.401,39,258,8,142.431,10,1.597,0.626,0.94,"0",117.021276595745,6.401,"0"
"203",1109,108,209.111,193.213,39.213,14.519,9.471,173.183,0.883,14.866,39,202,191,160.346,10,1.533,0.652,0.904,"0",119.469026548673,4.866,"0"
"204",1111,109,838.683,241.775,38.87,14.778,9.391,161.474,0.907,15.524,39,831,240,165.069,10,1.574,0.635,0.916,"0",118.995633187773,5.524,"0"
"205",1112,118,240.458,243.975,41.213,16.177,9.288,158.812,0.873,17,39,233,240,151.928,10,1.742,0.574,0.929,"0",127.018299246502,7,"0"
"206",1117,106,446.387,354.038,38.284,14.772,9.137,43.09,0.909,15,39,440,358,36.87,9.192,1.617,0.619,0.922,"0",114.967462039046,5.808,"0"
"207",1119,116,682.198,391.552,40.042,15.202,9.715,155.498,0.909,16.125,39,675,388,150.255,10.436,1.565,0.639,0.921,"0",125.950054288817,5.689,"0"
"208",1122,117,441.226,412.654,40.627,15.151,9.832,3.748,0.891,15.524,39,434,410,165.069,10,1.541,0.649,0.925,"0",126.486486486486,5.524,"0"
"209",1125,100,769.16,461.14,37.799,14.525,8.766,101.391,0.88,14.866,39,767,454,109.654,9,1.657,0.604,0.926,"0",107.991360691145,5.866,"0"
"210",1126,112,31.25,463.821,39.456,14.85,9.603,175.448,0.904,15.297,39,24,462,168.69,10,1.546,0.647,0.911,"0",122.941822173436,5.297,"0"
"211",1131,122,684.041,523.82,41.456,15.502,10.02,123.854,0.892,16.125,39,680,517,119.745,10.733,1.547,0.646,0.921,"0",132.464712269273,5.392,"0"
"212",1134,112,978.795,566.589,40.042,15.308,9.316,11.386,0.878,15.811,39,971,568,18.435,10,1.643,0.609,0.911,"0",122.941822173436,5.811,"0"
"213",1142,103,95.316,606.218,39.698,14.429,9.089,170.637,0.821,15.297,39,88,605,168.69,10,1.588,0.63,0.888,"0",115.990990990991,5.297,"0"
"214",1144,115,506.717,652.543,40.385,15.354,9.537,5.485,0.886,15.524,39,499,654,14.931,9,1.61,0.621,0.943,"0",121.951219512195,6.524,"0"
"215",1152,121,828.574,843.219,40.627,15.417,9.993,11.553,0.921,16.155,39,821,846,21.801,10,1.543,0.648,0.934,"0",129.550321199143,6.155,"0"
"216",1154,126,532.222,858.587,42.87,15.793,10.158,35.349,0.862,16.401,39,526,864,37.569,11.094,1.555,0.643,0.903,"0",139.53488372093,5.307,"0"
"217",1160,113,302.35,989.385,40.385,15.756,9.131,7.837,0.871,15.811,39,295,992,18.435,9,1.726,0.58,0.942,"0",119.957537154989,6.811,"0"
"218",1161,104,748.51,992.99,37.799,13.729,9.645,19.322,0.915,14.318,39,742,996,24.775,10,1.423,0.703,0.929,"0",111.94833153929,4.318,"0"
"219",1162,135,55.952,9.574,44.87,16.284,10.556,0.762,0.843,16.763,40,48,7,162.646,11,1.543,0.648,0.903,"0",149.501661129568,5.763,"0"
"220",1163,108,538.481,42.398,38.627,14.063,9.778,25.716,0.91,14.765,40,532,46,28.301,10.286,1.438,0.695,0.919,"0",117.519042437432,4.479,"0"
"221",1168,108,934.13,70.685,38.042,13.969,9.844,30.331,0.938,14.765,40,928,75,28.301,10.607,1.419,0.705,0.935,"0",115.508021390374,4.158,"0"
"222",1182,130,379.138,232.677,42.87,16.187,10.226,11.752,0.889,16.763,40,371,235,17.354,10.914,1.583,0.632,0.915,"0",142.07650273224,5.849,"0"
"223",1184,128,755.344,246.555,44.042,16.049,10.155,89.365,0.829,16.492,40,752,239,104.036,11,1.58,0.633,0.898,"0",142.538975501114,5.492,"0"
"224",1189,105,57.214,287.595,38.87,14.103,9.48,12.05,0.873,14.56,40,50,289,15.945,10.357,1.488,0.672,0.882,"0",119.047619047619,4.203,"0"
"225",1190,120,198.192,362.725,40.87,15.62,9.781,137.769,0.903,16.401,40,192,357,142.431,10.539,1.597,0.626,0.916,"0",131.004366812227,5.862,"0"
"226",1191,121,626.335,368.343,40.284,14.516,10.613,28.415,0.937,15.652,40,619,371,26.565,11.314,1.368,0.731,0.92,"0",131.521739130435,4.338,"0"
"227",1194,123,19.533,394.476,42.042,15.583,10.05,8.764,0.874,16.155,40,12,397,21.801,10.686,1.55,0.645,0.901,"0",136.514983351831,5.469,"0"
"228",1195,107,795.874,402.061,39.456,14.242,9.566,99.458,0.864,15.297,40,795,394,101.31,10,1.489,0.672,0.915,"0",116.939890710383,5.297,"0"
"229",1201,108,893.796,434.361,38.385,14.464,9.507,2.375,0.921,14.56,40,887,432,164.055,9,1.521,0.657,0.947,"0",114.044350580781,5.56,"0"
"230",1204,108,647.898,525.898,39.213,14.55,9.451,17.576,0.883,15.232,40,641,529,23.199,10,1.539,0.65,0.919,"0",117.519042437432,5.232,"0"
"231",1210,127,313.398,623.13,43.213,15.696,10.302,74.595,0.855,16.125,40,309,630,60.255,10.59,1.524,0.656,0.91,"0",139.56043956044,5.535,"0"
"232",1212,115,761.004,632.178,40.87,15.853,9.236,35.465,0.865,16.401,40,755,638,37.569,9.899,1.716,0.583,0.916,"0",125.545851528384,6.502,"0"
"233",1213,126,825.341,634.405,42.284,15.489,10.357,25.456,0.886,16.155,40,818,638,21.801,11.068,1.495,0.669,0.903,"0",139.53488372093,5.087,"0"
"234",1215,109,907.05,649.592,38.385,14.691,9.447,3,0.93,14.866,40,900,652,19.654,9,1.555,0.643,0.944,"0",115.466101694915,5.866,"0"
"235",1216,100,656.32,659.09,37.456,13.47,9.453,62.428,0.896,14.318,40,654,666,65.225,10.119,1.425,0.702,0.901,"0",110.987791342952,4.199,"0"
"236",1225,111,205.149,762.041,39.213,15.205,9.295,24.818,0.907,16.125,40,198,766,29.745,10,1.636,0.611,0.945,"0",117.460317460317,6.125,"0"
"237",1226,127,555.24,769.02,42.627,16.374,9.876,88.034,0.878,16.492,40,553,761,104.036,10,1.658,0.603,0.927,"0",137.001078748652,6.492,"0"
"238",1230,144,756.208,817.118,48.527,17.368,10.557,175.958,0.768,18.248,40,747,815,170.538,11,1.645,0.608,0.889,"0",161.979752530934,7.248,"0"
"239",1231,129,159.942,835.725,42.87,16.375,10.031,35.78,0.882,17.804,40,153,841,38.157,10.607,1.632,0.613,0.921,"0",140.065146579805,7.197,"0"
"240",1235,102,497.814,858.618,36.627,13.041,9.958,33.705,0.955,14.422,40,492,863,33.69,10.607,1.31,0.764,0.923,"0",110.509209100758,3.815,"0"
"241",1238,130,669.1,922.154,42.527,16.879,9.806,136.178,0.903,17.205,40,662,917,144.462,9.899,1.721,0.581,0.922,"0",140.997830802603,7.306,"0"
"242",1239,108,245.028,928.806,38.627,14.576,9.434,41.863,0.91,15.62,40,239,934,39.806,9.899,1.545,0.647,0.935,"0",115.508021390374,5.721,"0"
"243",1240,121,728.136,928.269,42.042,15.596,9.878,22.534,0.86,16.155,40,721,932,21.801,10.286,1.579,0.633,0.917,"0",131.952017448201,5.869,"0"
"244",1241,129,212.12,950.663,42.284,15.666,10.484,179.949,0.907,16.279,40,204,949,169.38,11,1.494,0.669,0.912,"0",141.447368421053,5.279,"0"
"245",1253,115,46.074,207.891,40.627,15.176,9.648,113.574,0.876,16.125,41,42,201,119.745,10.733,1.573,0.636,0.924,"0",124.458874458874,5.392,"0"
"246",1254,115,504.857,214.657,40.042,15.383,9.518,109.248,0.901,16.155,41,502,207,111.801,10,1.616,0.619,0.931,"0",123.523093447905,6.155,"0"
"247",1256,116,512,264.983,41.456,15.415,9.581,77.388,0.848,16.279,41,511,273,79.38,10,1.609,0.622,0.899,"0",129.032258064516,6.279,"0"
"248",1260,111,600.131,304.716,39.799,14.565,9.703,111.884,0.881,15.62,41,595,299,129.806,10,1.501,0.666,0.921,"0",120.521172638436,5.62,"0"
"249",1275,106,852.538,526.972,38.284,14.531,9.288,135.799,0.909,15.264,41,846,523,148.392,9.899,1.564,0.639,0.902,"0",117.516629711752,5.365,"0"
"250",1276,163,94.641,531.028,47.456,16.783,12.366,111.812,0.91,18.028,41,90,523,123.69,13,1.357,0.737,0.926,"0",176.025917926566,5.028,"0"
"251",1278,105,532.205,580.233,39.456,14.417,9.273,121.971,0.848,15,41,528,574,126.87,9.839,1.555,0.643,0.897,"0",117.056856187291,5.161,"0"
"252",1279,115,465.178,595.317,40.042,14.781,9.906,78.081,0.901,15.524,41,464,603,75.069,10,1.492,0.67,0.924,"0",124.458874458874,5.524,"0"
"253",1281,123,852.793,660.768,42.284,15.037,10.415,62.239,0.864,15.652,41,850,668,63.435,11.18,1.444,0.693,0.888,"0",138.513513513514,4.472,"0"
"254",1283,128,325.094,673.805,43.113,15.634,10.424,131.915,0.865,16.401,41,321,667,127.569,11.314,1.5,0.667,0.889,"0",143.982002249719,5.087,"0"
"255",1289,121,304.343,795.368,42.284,16.597,9.282,154.573,0.85,17.088,41,296,793,159.444,10.119,1.788,0.559,0.903,"0",133.997785160576,6.969,"0"
"256",1290,141,175.77,806.507,45.113,16.126,11.133,60.881,0.871,16.643,41,172,814,57.265,11.628,1.448,0.69,0.898,"0",157.015590200445,5.015,"0"
"257",1292,130,688.738,819.623,42.042,16.118,10.269,21.988,0.924,17,41,681,823,28.072,11,1.57,0.637,0.939,"0",138.445154419595,6,"0"
"258",1303,131,980.676,77.111,45.456,16.789,9.935,73.478,0.797,17.889,42,977,85,63.435,10.522,1.69,0.592,0.903,"0",145.071982281285,7.367,"0"
"259",1307,106,269.745,143.858,38.042,13.616,9.912,151.154,0.92,14.765,42,263,141,151.699,10.733,1.374,0.728,0.91,"0",116.483516483516,4.032,"0"
"260",1321,119,386.172,376.441,41.213,16.078,9.424,72.089,0.88,16.553,42,383,384,64.983,10,1.706,0.586,0.933,"0",127.545551982851,6.553,"0"
"261",1325,125,830.452,426.5,42.042,16.621,9.576,155.151,0.889,17.493,42,823,422,149.036,10.286,1.736,0.576,0.933,"0",133.976420150054,7.207,"0"
"262",1355,133,721.094,889.44,43.456,16.231,10.433,64.762,0.885,16.643,42,716,896,57.265,11.068,1.556,0.643,0.92,"0",144.565217391304,5.575,"0"
"263",1356,118,594.076,896.949,41.698,15.803,9.507,72.484,0.853,16.492,42,592,905,75.964,10,1.662,0.602,0.918,"0",128.540305010893,6.492,"0"
"264",1359,106,876.283,957.689,38.87,14.469,9.328,93.88,0.882,15.297,42,875,950,101.31,10,1.551,0.645,0.902,"0",117.516629711752,5.297,"0"
"265",1364,145,939.666,12.217,47.213,16.96,10.886,115.526,0.817,18.601,43,933,5,126.254,11.628,1.558,0.642,0.912,"0",158.991228070175,6.973,"0"
"266",1367,108,818.481,29.435,39.213,14.015,9.811,111.354,0.883,15.264,43,814,23,121.608,10.59,1.428,0.7,0.911,"0",118.551042810099,4.674,"0"
"267",1373,107,578.846,120.855,40.87,14.805,9.202,122.823,0.805,16.125,43,575,114,119.745,9.839,1.609,0.622,0.899,"0",119.021134593993,6.286,"0"
"268",1374,121,289.798,129.45,41.113,15.937,9.667,121.6,0.9,16.553,43,286,122,115.017,10.539,1.649,0.607,0.91,"0",132.967032967033,6.014,"0"
"269",1379,110,924.145,210.136,39.213,14.581,9.605,106.867,0.899,15.652,43,921,203,116.565,10,1.518,0.659,0.928,"0",118.534482758621,5.652,"0"
"270",1382,109,218.601,261.518,39.456,14.471,9.59,88.145,0.88,15.133,43,218,254,97.595,10,1.509,0.663,0.905,"0",120.441988950276,5.133,"0"
"271",1385,101,107.213,310.886,37.456,13.721,9.372,132.445,0.905,14.213,43,103,305,129.289,9.899,1.464,0.683,0.91,"0",110.989010989011,4.314,"0"
"272",1389,114,865.395,354.184,40.042,14.986,9.685,121.101,0.893,15.811,43,862,347,124.695,10.733,1.547,0.646,0.912,"0",125,5.078,"0"
"273",1393,157,481.818,395.137,46.042,16.226,12.32,166.128,0.931,17.464,43,474,392,156.371,12,1.317,0.759,0.937,"0",167.556029882604,5.464,"0"
"274",1394,114,354.298,401.456,41.456,16.235,8.941,112.127,0.834,16.553,43,351,394,115.017,9.487,1.816,0.551,0.905,"0",125.966850828729,7.066,"0"
"275",1407,113,597.588,617.951,39.456,14.985,9.601,113.102,0.912,15.652,43,594,611,116.565,10.186,1.561,0.641,0.911,"0",124.03951701427,5.466,"0"
"276",1414,125,888.156,712.092,42.042,15.618,10.19,172.518,0.889,16.279,43,880,711,169.38,10,1.533,0.652,0.923,"0",135.427952329361,6.279,"0"
"277",1415,102,534.127,715.51,37.213,14.147,9.18,168.7,0.926,14.56,43,527,714,164.055,9,1.541,0.649,0.927,"0",110.032362459547,5.56,"0"
"278",1416,124,124.976,724.226,42.042,15.838,9.969,126.677,0.882,17.029,43,119,718,130.236,10.8,1.589,0.629,0.915,"0",135.51912568306,6.229,"0"
"279",1417,114,457.325,726.123,40.042,14.654,9.905,146.614,0.893,15.811,43,451,721,145.305,10.733,1.479,0.676,0.908,"0",125.550660792952,5.078,"0"
"280",1419,118,239.763,736.644,40.87,15.201,9.884,109.88,0.888,15.811,43,238,729,108.435,10.59,1.538,0.65,0.901,"0",130.965593784684,5.221,"0"
"281",1422,124,932.113,795.29,41.799,15.911,9.923,103.395,0.892,16.553,43,928,788,115.017,10,1.604,0.624,0.939,"0",132.055378061768,6.553,"0"
"282",1424,110,205.036,804.164,40.042,14.934,9.379,152.73,0.862,15.811,43,199,799,145.305,10.213,1.592,0.628,0.894,"0",123.042505592841,5.598,"0"
"283",1426,123,778.728,839.533,41.456,14.955,10.472,98.136,0.899,15.524,43,777,832,104.931,11,1.428,0.7,0.908,"0",135.462555066079,4.524,"0"
"284",1427,119,535.189,846.945,41.456,15.534,9.754,9.655,0.87,16.279,43,527,848,10.62,10,1.593,0.628,0.915,"0",130.054644808743,6.279,"0"
"285",1428,125,922.412,848.156,41.213,15.757,10.101,170.252,0.925,16.155,43,915,845,158.199,10,1.56,0.641,0.94,"0",132.978723404255,6.155,"0"
"286",1431,104,438.067,869.99,37.456,13.5,9.809,174.393,0.932,14.318,43,431,869,167.905,10,1.376,0.727,0.912,"0",114.035087719298,4.318,"0"
"287",1432,134,220.716,875.731,42.284,15.916,10.72,137.573,0.942,16.643,43,214,871,147.265,11.314,1.485,0.674,0.931,"0",143.931256713212,5.329,"0"
"288",1433,119,234.811,931.718,40.284,15.32,9.89,30.544,0.921,16.125,43,228,936,29.745,10.607,1.549,0.646,0.919,"0",129.488574537541,5.518,"0"
"289",1434,119,590.357,937.29,40.627,15.921,9.517,87.582,0.906,16.279,43,588,945,79.38,9,1.673,0.598,0.941,"0",126.461211477152,7.279,"0"
"290",1435,108,981.111,963.833,39.213,14.28,9.629,72.827,0.883,14.866,43,979,971,70.346,10,1.483,0.674,0.915,"0",118.032786885246,4.866,"0"
"291",1441,111,426.545,32.158,38.87,14.511,9.74,60.114,0.923,15.264,44,423,39,58.392,10.539,1.49,0.671,0.914,"0",121.44420131291,4.725,"0"
"292",1444,111,479.284,67.995,39.456,15.736,8.981,156.308,0.896,16.553,44,472,64,154.983,9.839,1.752,0.571,0.929,"0",119.483315392896,6.714,"0"
"293",1451,112,16.625,183.438,39.213,13.982,10.199,125.044,0.915,15,44,12,178,126.87,11,1.371,0.729,0.929,"0",120.559741657696,4,"0"
"294",1452,125,145.628,188.756,42.042,15.037,10.584,76.455,0.889,15.811,44,143,196,71.565,11,1.421,0.704,0.909,"0",137.513751375138,4.811,"0"
"295",1453,102,52.529,193.696,37.799,14.086,9.22,158.052,0.897,15.264,44,46,190,148.392,10,1.528,0.655,0.919,"0",110.990206746464,5.264,"0"
"296",1454,111,912.905,199.896,39.456,14.842,9.523,23.153,0.896,15.264,44,907,205,31.608,10.585,1.559,0.642,0.902,"0",123.059866962306,4.679,"0"
"297",1463,101,445.48,328.936,37.456,13.594,9.46,153.616,0.905,14.213,44,440,324,140.711,10.213,1.437,0.696,0.902,"0",111.973392461197,4,"0"
"298",1464,132,131.091,339.242,43.941,17.082,9.839,46.912,0.859,17.205,44,124,344,35.538,10.607,1.736,0.576,0.892,"0",147.982062780269,6.598,"0"
"299",1466,134,537.761,381.179,45.698,17.834,9.567,124.926,0.806,18.601,44,532,374,126.254,10.539,1.864,0.536,0.902,"0",148.558758314856,8.062,"0"
"300",1468,114,550.114,418.447,40.627,15.923,9.116,10.199,0.868,16.492,44,542,420,14.036,9,1.747,0.572,0.934,"0",122.055674518201,7.492,"0"
"301",1469,131,467.607,422.637,41.456,13.912,11.989,84.638,0.958,14.866,44,464,416,109.654,12,1.16,0.862,0.929,"0",141.011840688913,2.866,"0"
"302",1471,107,249.986,445.107,39.456,14.36,9.488,130.078,0.864,15.62,44,245,439,129.806,10.461,1.514,0.661,0.892,"0",119.955156950673,5.159,"0"
"303",1480,130,145.962,554.623,41.799,15.305,10.815,156.723,0.935,16.401,44,140,549,142.431,11,1.415,0.707,0.945,"0",137.566137566138,5.401,"0"
"304",1487,142,648.049,616.43,45.698,17.975,10.058,150.615,0.854,18.358,44,640,612,150.642,10.667,1.787,0.56,0.907,"0",156.560088202867,7.691,"0"
"305",1490,124,295.944,625.532,41.698,16.123,9.792,36.243,0.896,16.643,44,289,630,32.735,10.539,1.647,0.607,0.912,"0",135.964912280702,6.104,"0"
"306",1499,110,994.091,735.864,39.213,14.168,9.885,104.116,0.899,14.866,44,991,729,109.654,10,1.433,0.698,0.924,"0",119.047619047619,4.866,"0"
"307",1500,107,890.668,760.154,38.284,14.042,9.702,139.732,0.917,14.765,44,884,757,151.699,10.607,1.447,0.691,0.903,"0",118.493909191584,4.158,"0"
"308",1508,122,159.631,858.295,42.87,16.805,9.244,165.548,0.834,17.088,44,152,855,159.444,9.944,1.818,0.55,0.917,"0",133.042529989095,7.144,"0"
"309",1509,117,478.491,874.346,41.456,16.033,9.291,114.804,0.856,16.553,44,475,867,115.017,10.119,1.726,0.58,0.907,"0",128.996692392503,6.434,"0"
"310",1510,116,983.819,876.491,39.456,14.381,10.271,163.588,0.936,15.232,44,977,873,156.801,11,1.4,0.714,0.913,"0",127.053669222344,4.232,"0"
"311",1511,138,868.609,892.87,44.042,16.557,10.613,27.039,0.894,17.493,44,861,897,30.964,11.628,1.56,0.641,0.929,"0",148.546824542519,5.865,"0"
"312",1512,129,337.508,896.283,42.87,14.977,10.966,6.176,0.882,15.524,44,330,894,165.069,11,1.366,0.732,0.921,"0",140.065146579805,4.524,"0"
"313",1515,112,595.839,927.277,38.87,14.325,9.955,39.484,0.932,15,44,590,932,36.87,10.607,1.439,0.695,0.914,"0",122.53829321663,4.393,"0"
"314",1517,130,211.377,939.615,43.213,16.403,10.091,67.75,0.875,17,44,207,947,61.928,10.733,1.625,0.615,0.935,"0",139.03743315508,6.267,"0"
