ID,Area,Perim.,Major,Minor,Circ.,Feret,MinFeret,AR,germination
9119,183,51.94,19.9,11.71,0.85,20.81,12.73,1.7,0
600,166,52.527,17.965,11.765,0.756,20.616,12.728,1.527,0
5479,142,44.63,14.77,12.24,0.9,15.81,12.0,1.21,0
1596,107,38.042,14.942,9.117,0.929,15.524,9.0,1.639,0
4684,163,48.38,16.78,12.37,0.87,18.03,12.0,1.36,0
3552,167,52.43,20.38,10.44,0.76,20.62,11.09,1.95,0
4520,106,37.21,12.24,11.02,0.96,13.45,11.0,1.11,0
692,177,53.113,19.93,11.308,0.788,21.19,12.0,1.762,0
5490,139,44.63,15.73,11.25,0.88,17.69,12.69,1.4,0
6357,197,55.46,22.27,11.26,0.8,22.47,11.74,1.98,0
4722,223,56.53,18.15,15.64,0.88,19.72,16.0,1.16,0
8138,233,61.36,22.14,13.4,0.78,22.85,13.73,1.65,0
6177,149,50.63,15.41,12.31,0.73,18.44,14.0,1.25,0
1162,135,44.87,16.284,10.556,0.843,16.763,11.0,1.543,0
1756,130,42.87,16.005,10.342,0.889,16.643,10.817,1.548,0
4763,336,77.84,29.88,14.32,0.7,31.05,15.0,2.09,0
8544,273,66.28,25.21,13.79,0.78,25.08,14.0,1.83,0
2883,120,42.042,14.911,10.247,0.853,15.524,11.0,1.455,0
1614,112,39.213,15.016,9.497,0.915,15.297,9.0,1.581,0
1689,117,41.456,15.468,9.631,0.856,16.155,10.672,1.606,0
2817,210,58.527,21.942,12.186,0.77,23.707,13.914,1.801,0
9410,244,68.08,24.79,12.53,0.66,26.87,13.7,1.98,0
8105,175,55.11,15.64,14.25,0.72,17.2,15.0,1.1,0
3278,175,57.355,19.817,11.244,0.668,21.587,13.507,1.762,0
9397,191,53.46,19.73,12.32,0.84,20.4,12.0,1.6,0
9856,190,55.7,21.23,11.4,0.77,22.2,12.9,1.86,0
8012,196,53.94,18.68,13.36,0.85,20.0,14.14,1.4,0
3677,202,56.77,21.33,12.06,0.79,21.95,13.15,1.77,0
1261,108,39.456,14.195,9.687,0.872,15.0,10.539,1.465,0
5969,121,39.8,12.72,12.11,0.96,14.42,12.0,1.05,0
6917,202,60.53,22.42,11.47,0.69,23.77,13.0,1.95,0
8904,109,38.38,12.75,10.88,0.93,14.21,11.0,1.17,0
1564,110,39.213,14.282,9.806,0.899,15.264,10.286,1.456,0
9050,226,59.36,23.2,12.4,0.81,24.08,13.34,1.87,0
4303,134,43.7,13.69,12.46,0.88,15.13,12.82,1.1,0
4908,147,48.04,15.32,12.22,0.8,17.2,12.85,1.25,0
3360,215,64.77,20.868,13.118,0.644,22.825,14.0,1.591,0
4465,103,38.04,12.24,10.71,0.89,13.45,11.63,1.14,0
6283,182,57.11,22.64,10.23,0.7,23.71,11.28,2.21,0
1436,124,43.213,17.128,9.218,0.834,18.028,9.803,1.858,0
4709,165,48.87,16.88,12.45,0.87,18.87,13.72,1.36,0
1470,135,43.698,16.573,10.371,0.888,17.029,11.011,1.598,0
7431,157,48.87,17.82,11.22,0.83,19.8,12.02,1.59,0
9467,160,51.11,15.7,12.98,0.77,19.21,13.86,1.21,0
3332,227,67.941,25.214,11.463,0.618,26.249,13.532,2.2,0
6789,192,58.53,18.05,13.54,0.7,21.59,14.0,1.33,0
4697,140,48.04,15.12,11.79,0.76,17.49,13.19,1.28,0
3691,190,57.11,20.92,11.56,0.73,22.83,12.74,1.81,0
5105,204,53.94,20.75,12.52,0.88,21.4,13.27,1.66,0
5464,145,45.7,15.54,11.88,0.87,17.2,12.73,1.31,0
6585,173,52.63,20.42,10.78,0.78,20.88,11.0,1.89,0
977,161,52.77,18.145,11.297,0.727,19.209,12.075,1.606,0
6240,142,44.28,14.48,12.49,0.91,16.16,13.0,1.16,0
9284,225,58.77,21.87,13.1,0.82,23.02,14.42,1.67,0
7868,215,58.28,20.79,13.17,0.8,22.2,13.74,1.58,0
3690,193,56.18,20.67,11.89,0.77,22.02,13.44,1.74,0
4163,174,49.94,18.02,12.29,0.88,18.97,13.31,1.47,0
7919,218,57.6,22.01,12.61,0.83,22.2,14.02,1.75,0
1290,141,45.113,16.126,11.133,0.871,16.643,11.628,1.448,0
1579,114,40.284,14.751,9.84,0.883,15.264,10.461,1.499,0
11,144,46.284,17.411,10.53,0.845,18.439,12.021,1.653,0
3521,210,62.28,21.16,12.63,0.68,22.85,13.0,1.67,0
9789,117,39.8,13.77,10.82,0.93,15.0,11.63,1.27,0
1977,137,44.284,17.074,10.216,0.878,17.72,10.914,1.671,0
5937,310,72.08,22.94,17.21,0.75,23.6,18.48,1.33,0
9892,195,54.77,20.6,12.05,0.82,21.93,12.73,1.71,0
647,163,49.698,17.965,11.552,0.829,18.868,12.522,1.555,0
130,179,57.255,22.987,9.915,0.686,22.825,11.6,2.319,0
2685,196,66.184,24.442,10.21,0.562,27.459,11.586,2.394,0
7030,242,66.18,23.24,13.26,0.69,24.52,13.77,1.75,0
1405,121,42.527,16.259,9.475,0.841,16.971,9.899,1.716,0
2858,143,44.284,15.49,11.754,0.916,16.643,12.728,1.318,0
7820,212,57.94,21.01,12.85,0.79,22.36,13.0,1.64,0
1510,116,39.456,14.381,10.271,0.936,15.232,11.0,1.4,0
8017,219,58.87,21.96,12.7,0.79,22.85,13.0,1.73,0
1112,118,41.213,16.177,9.288,0.873,17.0,10.0,1.742,0
4253,223,58.77,21.77,13.04,0.81,23.32,14.1,1.67,0
2921,142,47.113,18.127,9.974,0.804,19.209,11.314,1.817,0
55,156,49.941,17.815,11.149,0.786,18.868,12.182,1.598,0
2782,245,66.184,23.887,13.059,0.703,25.612,15.345,1.829,0
2816,162,57.598,22.891,9.011,0.614,23.259,10.733,2.541,0
6819,142,47.21,16.43,11.01,0.8,17.09,11.0,1.49,0
9023,125,43.8,14.93,10.66,0.82,16.97,12.0,1.4,0
4779,211,55.36,20.29,13.24,0.87,20.81,14.4,1.53,0
1943,135,42.87,15.374,11.181,0.923,16.155,12.0,1.375,0
3533,211,58.53,19.68,13.65,0.77,20.62,15.0,1.44,0
3534,231,65.94,20.93,14.05,0.67,22.8,14.25,1.49,0
9340,222,63.11,21.04,13.43,0.7,22.8,14.88,1.57,0
2819,156,47.941,19.219,10.335,0.853,19.416,10.607,1.86,0
6547,221,63.46,24.82,11.34,0.69,25.08,12.36,2.19,0
783,137,44.284,16.424,10.621,0.878,17.493,11.314,1.546,0
4251,223,61.36,20.99,13.53,0.74,22.02,14.79,1.55,0
7708,245,60.77,22.34,13.97,0.83,23.02,15.2,1.6,0
3602,209,59.36,21.32,12.48,0.75,21.63,13.86,1.71,0
1131,122,41.456,15.502,10.02,0.892,16.125,10.733,1.547,0
6049,354,105.4,38.4,11.74,0.4,40.72,17.4,3.27,0
719,201,54.527,20.328,12.59,0.85,20.809,13.548,1.615,0
6639,256,81.84,27.23,11.97,0.48,29.27,15.5,2.27,0
1938,163,49.113,18.373,11.296,0.849,19.313,12.159,1.627,0
7463,199,55.7,19.77,12.81,0.81,20.25,13.74,1.54,0
7167,218,59.36,22.71,12.22,0.78,23.02,13.0,1.86,0
8050,195,54.87,21.32,11.65,0.81,22.47,12.97,1.83,0
780,153,48.284,17.171,11.345,0.825,19.209,12.728,1.514,0
9395,219,57.7,22.13,12.6,0.83,23.19,12.0,1.76,0
1061,112,39.213,14.665,9.724,0.915,15.811,10.607,1.508,0
4129,148,46.04,16.04,11.75,0.88,17.49,12.0,1.37,0
919,144,44.042,14.887,12.316,0.933,15.811,12.965,1.209,0
5600,172,50.53,15.78,13.88,0.85,17.49,14.76,1.14,0
9125,115,38.63,12.64,11.58,0.97,13.89,12.0,1.09,0
5014,130,42.87,13.59,12.18,0.89,14.76,13.0,1.12,0
5980,324,72.33,25.48,16.19,0.78,27.29,17.94,1.57,0
1757,113,39.456,14.777,9.736,0.912,15.264,10.6,1.518,0
7636,208,54.53,18.91,14.01,0.88,19.65,14.4,1.35,0
7827,143,44.63,16.08,11.32,0.9,17.69,12.0,1.42,0
2041,157,47.113,17.454,11.453,0.889,18.601,12.021,1.524,0
2110,140,50.87,20.141,8.85,0.68,21.471,10.252,2.276,0
7130,211,56.87,21.69,12.38,0.82,21.84,13.0,1.75,0
2635,268,72.527,25.009,13.644,0.64,27.019,16.731,1.833,0
5442,139,42.87,13.36,13.24,0.95,14.76,13.0,1.01,0
9574,212,65.94,20.51,13.16,0.61,23.35,15.53,1.56,0
9207,235,65.11,24.37,12.28,0.7,25.08,13.58,1.99,0
2969,182,58.184,21.758,10.65,0.676,24.187,12.0,2.043,0
4289,179,51.46,16.67,13.67,0.85,18.38,14.85,1.22,0
8056,218,61.36,22.18,12.51,0.73,23.02,14.58,1.77,0
5025,178,50.77,17.46,12.98,0.87,18.03,13.8,1.35,0
1841,121,41.456,15.394,10.008,0.885,16.553,10.914,1.538,0
8247,227,60.53,23.27,12.42,0.78,24.19,13.0,1.87,0
6324,197,53.21,20.17,12.44,0.87,20.25,12.0,1.62,0
7241,201,58.43,20.62,12.41,0.74,21.4,14.14,1.66,0
9411,145,49.7,15.56,11.86,0.74,17.46,12.94,1.31,0
3561,172,51.46,19.69,11.12,0.82,20.25,12.0,1.77,0
198,222,69.598,22.408,12.614,0.576,25.71,14.0,1.776,0
5623,140,46.87,13.69,13.02,0.8,16.4,13.0,1.05,0
6981,192,57.56,21.95,11.14,0.73,22.36,11.61,1.97,0
8106,203,57.11,21.13,12.23,0.78,21.54,13.1,1.73,0
962,178,51.355,18.225,12.435,0.848,19.925,13.416,1.466,0
637,192,54.184,20.013,12.215,0.822,20.591,13.205,1.638,0
981,178,53.698,20.963,10.811,0.776,21.024,11.714,1.939,0
5775,178,55.7,20.6,11.0,0.72,23.6,12.44,1.87,0
9328,226,60.04,24.86,11.58,0.79,25.3,11.0,2.15,0
5957,159,47.21,17.55,11.53,0.9,19.85,12.73,1.52,0
1373,107,40.87,14.805,9.202,0.805,16.125,9.839,1.609,0
6167,157,46.87,16.43,12.17,0.9,18.03,12.73,1.35,0
5466,150,46.63,14.88,12.83,0.87,16.64,13.0,1.16,0
2139,348,98.225,36.938,11.995,0.453,39.661,16.201,3.079,0
3016,215,66.184,21.671,12.632,0.617,24.187,14.649,1.716,0
8992,104,39.8,13.09,10.11,0.83,15.0,10.0,1.29,0
8975,115,41.56,13.16,11.13,0.84,16.28,11.66,1.18,0
1126,112,39.456,14.85,9.603,0.904,15.297,10.0,1.546,0
9843,217,57.36,22.09,12.51,0.83,23.35,13.44,1.77,0
4744,142,44.87,14.49,12.48,0.89,16.4,13.31,1.16,0
4534,128,41.8,13.57,12.01,0.92,15.0,12.0,1.13,0
8579,205,59.36,20.63,12.65,0.73,21.38,14.0,1.63,0
2049,189,51.698,18.724,12.852,0.889,19.313,13.532,1.457,0
509,188,53.941,20.986,11.406,0.812,21.541,12.256,1.84,0
7825,233,56.87,18.57,15.98,0.91,19.72,16.0,1.16,0
483,154,49.355,17.929,10.936,0.794,18.682,11.885,1.639,0
4582,158,46.87,15.84,12.7,0.9,17.89,13.0,1.25,0
7897,209,59.11,22.14,12.02,0.75,23.43,12.97,1.84,0
9708,204,61.84,20.67,12.57,0.67,22.2,14.8,1.65,0
917,157,48.77,16.014,12.483,0.829,18.248,13.0,1.283,0
4120,220,58.28,20.78,13.48,0.81,21.19,14.0,1.54,0
8073,122,42.04,13.86,11.21,0.87,15.81,11.0,1.24,0
7615,233,60.53,22.84,12.99,0.8,23.26,14.23,1.76,0
4291,145,43.8,14.72,12.54,0.95,16.4,13.0,1.17,0
1073,107,38.627,14.896,9.146,0.901,15.297,9.0,1.629,0
2413,163,48.87,17.975,11.546,0.858,18.385,12.0,1.557,0
6697,215,61.01,22.88,11.96,0.73,23.26,13.96,1.91,0
3692,166,50.04,17.91,11.8,0.83,18.44,12.0,1.52,0
5654,116,39.7,13.07,11.3,0.92,14.32,12.02,1.16,0
3520,170,49.46,18.01,12.02,0.87,19.21,13.42,1.5,0
1603,122,44.284,16.328,9.513,0.782,17.088,10.119,1.716,0
2506,237,59.355,22.381,13.483,0.845,23.087,14.23,1.66,0
2054,134,42.87,14.817,11.515,0.916,16.155,12.0,1.287,0
8257,221,59.36,23.43,12.01,0.79,24.35,13.19,1.95,0
7289,159,50.28,17.78,11.39,0.79,19.1,12.97,1.56,0
2512,182,59.941,19.335,11.985,0.637,22.204,14.863,1.613,0
4209,149,46.53,15.43,12.3,0.86,17.09,12.97,1.25,0
82,148,50.87,16.876,11.166,0.719,17.72,12.0,1.511,0
4676,163,48.04,17.25,12.03,0.89,18.6,12.8,1.43,0
8143,138,45.8,16.45,10.68,0.83,18.6,11.77,1.54,0
6447,144,52.53,17.87,10.26,0.66,18.97,11.78,1.74,0
7916,153,47.46,17.82,10.93,0.85,18.38,11.0,1.63,0
1437,123,41.799,16.28,9.62,0.885,16.279,9.0,1.692,0
5970,140,44.87,16.15,11.03,0.87,17.8,12.02,1.46,0
5527,128,41.8,14.52,11.22,0.92,15.81,12.0,1.29,0
9621,111,39.21,13.22,10.69,0.91,14.21,11.0,1.24,0
1629,110,39.213,14.497,9.661,0.899,14.866,10.0,1.5,0
2799,204,58.77,21.644,12.001,0.742,23.022,13.931,1.804,0
3345,132,42.87,14.568,11.537,0.903,15.297,12.0,1.263,0
2418,209,55.113,19.667,13.531,0.865,20.248,14.23,1.453,0
1141,195,57.698,21.574,11.508,0.736,22.361,13.184,1.875,0
5541,181,52.53,17.11,13.47,0.82,18.03,14.0,1.27,0
8187,156,50.28,16.46,12.07,0.78,18.44,13.82,1.36,0
1190,120,40.87,15.62,9.781,0.903,16.401,10.539,1.597,0
1099,108,38.042,14.28,9.63,0.938,14.866,10.0,1.483,0
3500,152,46.87,15.6,12.41,0.87,16.76,13.0,1.26,0
1201,108,38.385,14.464,9.507,0.921,14.56,9.0,1.521,0
1125,100,37.799,14.525,8.766,0.88,14.866,9.0,1.657,0
1699,124,40.627,14.519,10.874,0.944,15.232,11.0,1.335,0
7035,165,56.28,18.16,11.57,0.65,21.93,13.83,1.57,0
2235,207,55.113,20.71,12.726,0.856,22.204,13.72,1.627,0
2687,204,64.184,21.167,12.271,0.622,22.561,14.0,1.725,0
4242,155,47.7,15.52,12.72,0.86,17.26,13.0,1.22,0
2884,182,50.284,18.195,12.736,0.905,19.209,13.435,1.429,0
3513,215,56.18,20.77,13.18,0.86,20.81,13.8,1.58,0
1402,115,40.627,14.346,10.206,0.876,15.297,10.0,1.406,0
1441,111,38.87,14.511,9.74,0.923,15.264,10.539,1.49,0
3551,180,53.94,20.87,10.98,0.78,22.63,12.02,1.9,0
832,124,41.456,13.956,11.313,0.907,14.866,12.0,1.234,0
1464,132,43.941,17.082,9.839,0.859,17.205,10.607,1.736,0
1804,114,40.042,14.367,10.103,0.893,15.0,10.733,1.422,0
4169,372,99.05,39.41,12.02,0.48,39.7,14.14,3.28,0
9501,188,53.36,21.01,11.39,0.83,22.02,12.02,1.84,0
8196,200,54.87,20.77,12.26,0.83,21.95,12.97,1.69,0
5498,191,53.94,18.93,12.85,0.82,20.0,14.6,1.47,0
542,208,57.598,20.862,12.695,0.788,22.136,13.632,1.643,0
1528,111,39.698,13.646,10.357,0.885,14.318,10.607,1.318,0
1449,115,39.456,14.107,10.379,0.928,15.0,11.18,1.359,0
893,178,52.042,16.926,13.39,0.826,19.209,13.52,1.264,0
1892,136,43.213,16.702,10.367,0.915,17.088,10.0,1.611,0
2242,171,55.941,22.658,9.609,0.687,24.187,10.804,2.358,0
4690,178,55.94,16.74,13.54,0.71,20.62,14.0,1.24,0
1182,130,42.87,16.187,10.226,0.889,16.763,10.914,1.583,0
1766,132,43.456,15.286,10.995,0.878,16.155,11.628,1.39,0
9542,142,47.46,16.51,10.95,0.79,18.44,11.63,1.51,0
7618,162,49.46,17.44,11.83,0.83,19.1,12.87,1.47,0
487,326,84.811,33.779,12.288,0.57,32.45,15.145,2.749,0
7178,239,65.7,23.83,12.77,0.7,25.08,14.47,1.87,0
8474,106,38.04,12.45,10.84,0.92,13.34,11.0,1.15,0
8553,206,64.43,22.34,11.74,0.62,23.43,13.42,1.9,0
628,146,46.042,15.775,11.784,0.865,16.643,12.403,1.339,0
7955,197,57.01,20.04,12.51,0.76,21.02,13.42,1.6,0
5744,130,44.63,15.02,11.02,0.82,17.69,12.4,1.36,0
456,183,51.941,20.579,11.322,0.852,21.26,12.021,1.818,0
5799,137,44.87,15.64,11.16,0.86,16.55,11.74,1.4,0
7507,214,60.77,21.2,12.85,0.73,21.95,13.91,1.65,0
8021,229,62.53,21.52,13.55,0.74,22.14,16.0,1.59,0
1278,105,39.456,14.417,9.273,0.848,15.0,9.839,1.555,0
1732,143,44.284,16.525,11.018,0.916,17.72,11.0,1.5,0
651,167,48.284,18.092,11.753,0.9,18.788,12.659,1.539,0
2693,143,46.527,17.073,10.665,0.83,18.028,12.0,1.601,0
1340,120,41.698,16.249,9.403,0.867,16.643,10.262,1.728,0
7814,155,46.53,17.62,11.2,0.9,17.8,11.8,1.57,0
7445,125,42.04,14.36,11.08,0.89,15.0,11.63,1.3,0
7449,210,55.46,21.2,12.61,0.86,21.38,12.0,1.68,0
9635,121,42.04,14.71,10.47,0.86,16.4,11.54,1.4,0
2608,250,74.184,28.487,11.174,0.571,30.594,12.0,2.549,0
3233,366,124.953,40.596,11.479,0.295,45.793,17.232,3.537,0
9238,222,63.6,22.92,12.33,0.69,24.33,13.46,1.86,0
1328,115,40.042,14.896,9.83,0.901,15.297,10.0,1.515,0
1929,105,38.385,13.44,9.947,0.896,14.318,10.0,1.351,0
7170,124,41.8,13.65,11.57,0.89,15.26,12.0,1.18,0
4266,134,42.87,14.01,12.18,0.92,14.87,12.85,1.15,0
3553,196,54.28,20.76,12.02,0.84,21.47,12.97,1.73,0
5632,129,41.21,13.32,12.34,0.95,14.42,12.0,1.08,0
7874,135,49.94,18.08,9.51,0.68,20.0,10.6,1.9,0
7139,197,56.28,21.96,11.42,0.78,23.6,12.76,1.92,0
9567,206,59.46,21.98,11.93,0.73,23.26,12.0,1.84,0
7620,210,57.6,18.84,14.19,0.8,19.72,16.09,1.33,0
2577,174,67.012,23.387,9.473,0.487,25.612,11.979,2.469,0
8132,223,60.53,23.68,11.99,0.76,25.55,12.97,1.98,0
5575,130,41.8,14.59,11.34,0.94,16.28,12.0,1.29,0
6344,165,52.63,20.4,10.3,0.75,21.95,10.74,1.98,0
6387,259,72.18,26.07,12.65,0.62,28.3,14.63,2.06,0
6284,144,48.77,19.5,9.4,0.76,20.0,10.61,2.07,0
8023,223,70.91,21.61,13.14,0.56,23.09,14.96,1.64,0
110,106,38.627,13.504,9.995,0.893,14.318,10.956,1.351,0
6572,113,41.46,12.67,11.35,0.83,14.21,11.84,1.12,0
9212,214,59.6,23.56,11.57,0.76,24.21,12.73,2.04,0
9128,194,53.46,20.02,12.34,0.85,20.12,12.53,1.62,0
7932,187,52.53,18.73,12.71,0.85,19.42,13.0,1.47,0
8241,197,53.8,20.34,12.33,0.86,21.47,12.0,1.65,0
7807,207,55.6,21.97,12.0,0.84,22.47,12.58,1.83,0
6974,118,39.56,13.88,10.83,0.95,14.42,10.0,1.28,0
9961,222,61.36,24.43,11.57,0.74,25.55,12.97,2.11,0
2046,149,46.284,16.972,11.178,0.874,17.804,12.075,1.518,0
2762,214,61.355,22.506,12.107,0.714,24.698,13.914,1.859,0
8468,205,54.38,20.52,12.72,0.87,20.62,12.0,1.61,0
4233,121,42.28,12.56,12.27,0.85,14.21,12.0,1.02,0
6300,190,59.01,22.75,10.64,0.69,24.6,12.02,2.14,0
9485,183,54.04,20.12,11.58,0.79,21.63,12.55,1.74,0
1660,108,39.213,14.806,9.287,0.883,16.279,9.899,1.594,0
8167,204,58.18,20.4,12.73,0.76,21.26,14.76,1.6,0
9251,126,46.87,14.06,11.41,0.72,16.12,12.82,1.23,0
5689,150,48.53,15.39,12.41,0.8,16.55,13.42,1.24,0
8186,195,52.53,18.93,13.11,0.89,19.85,14.14,1.44,0
1504,145,45.456,17.094,10.8,0.882,18.028,12.021,1.583,0
9187,121,40.63,13.09,11.77,0.92,14.42,12.0,1.11,0
3496,254,66.08,20.87,15.5,0.73,21.95,18.03,1.35,0
9417,151,46.63,15.16,12.68,0.87,17.2,13.0,1.2,0
6567,153,47.7,16.81,11.59,0.85,17.8,12.29,1.45,0
1217,104,38.042,14.15,9.358,0.903,15.0,10.262,1.512,0
4292,121,44.63,13.41,11.49,0.76,15.81,12.26,1.17,0
8586,194,58.77,21.62,11.42,0.71,23.35,13.0,1.89,0
2505,212,55.456,18.96,14.237,0.866,20.0,14.0,1.332,0
9103,184,54.77,19.41,12.07,0.77,20.62,13.27,1.61,0
7478,203,58.77,21.61,11.96,0.74,24.04,13.0,1.81,0
2942,163,49.941,18.971,10.94,0.821,20.0,11.649,1.734,0
7497,141,44.04,15.04,11.94,0.91,16.4,12.65,1.26,0
1014,175,52.284,19.92,11.186,0.804,20.591,12.075,1.781,0
8838,173,53.36,20.97,10.5,0.76,21.63,11.4,2.0,0
1193,126,42.627,16.269,9.861,0.871,16.492,10.0,1.65,0
7658,329,84.81,33.16,12.63,0.57,32.76,14.68,2.63,0
9440,106,40.38,12.06,11.19,0.82,14.21,11.0,1.08,0
3362,240,62.77,24.44,12.503,0.765,25.632,14.145,1.955,0
9155,227,61.84,23.77,12.16,0.75,24.21,14.14,1.95,0
1685,125,44.284,17.529,9.08,0.801,18.601,10.461,1.931,0
2758,163,48.77,18.524,11.204,0.861,18.974,12.0,1.653,0
2138,296,85.397,29.743,12.671,0.51,32.28,16.484,2.347,0
2783,204,67.255,22.379,11.607,0.567,24.166,13.828,1.928,0
9505,209,56.28,20.37,13.06,0.83,20.62,14.0,1.56,0
7359,179,61.84,18.16,12.55,0.59,20.25,14.98,1.45,0
5492,192,55.94,18.75,13.04,0.77,20.12,15.0,1.44,0
7239,187,52.87,19.88,11.98,0.84,21.1,13.1,1.66,0
1071,100,38.87,14.212,8.959,0.832,15.0,9.899,1.586,0
5659,165,48.28,17.68,11.88,0.89,18.6,13.21,1.49,0
9218,171,51.36,19.16,11.36,0.81,20.0,12.02,1.69,0
4430,328,73.01,27.79,15.03,0.77,29.21,17.2,1.85,0
1668,110,40.042,14.96,9.362,0.862,15.524,10.0,1.598,0
8947,164,51.46,16.61,12.57,0.78,17.72,13.0,1.32,0
4178,169,52.28,17.91,12.02,0.78,20.52,12.76,1.49,0
7503,142,44.28,15.87,11.39,0.91,16.76,12.0,1.39,0
3506,132,43.21,13.45,12.5,0.89,15.0,12.0,1.08,0
1555,104,38.87,14.438,9.172,0.865,15.524,10.0,1.574,0
8901,125,42.87,13.78,11.55,0.85,15.52,12.0,1.19,0
283,184,53.941,19.349,12.108,0.795,20.248,13.435,1.598,0
1123,108,38.87,15.628,8.799,0.898,16.155,9.487,1.776,0
5129,220,57.94,21.55,13.0,0.82,22.2,14.03,1.66,0
3523,180,62.18,20.7,11.07,0.58,21.84,12.33,1.87,0
9254,107,40.38,12.8,10.64,0.82,15.0,11.0,1.2,0
555,245,66.77,25.333,12.314,0.691,27.019,14.016,2.057,0
